id	logFC	AveExpr	t	P.Value	adj.P.Val	B
FAM163A	-0.0627251886206786	5.55761677779091	-2.3153995693631	0.0218586351251613	0.0414788525838991	-4.15417211116728
RPL29	-0.108020381678063	10.7992847403653	-2.31522011997693	0.021868705589176	0.0414933436710376	-4.15457128965979
SOCS2	0.102610942342857	6.77433215402504	2.31502127822573	0.0218798690862329	0.0415099052061094	-4.15501357198275
DAND5	-0.059725473286405	6.01162700608704	-2.31343866253016	0.021968899868535	0.0416741743583826	-4.15853250741868
TMEM126A	0.125326042717729	7.05861362214981	2.31268877537982	0.0220111960877002	0.0417497631178363	-4.16019909124102
LHFPL4	-0.0673717971603551	7.11267070535431	-2.31259821985119	0.022016308567175	0.0417548146015351	-4.1604003118585
DNMT3L	-0.0594581845756972	5.83990848623018	-2.3123216269064	0.0220319305890019	0.0417797945140495	-4.16101487482446
SMG6	-0.0782100058606865	8.16989941053385	-2.31222752238556	0.0220372478487523	0.041785229821547	-4.16122395037135
LMBR1L	-0.0601319186331928	8.59239073964637	-2.3119735364237	0.0220516046368909	0.0418078020295503	-4.16178820082182
ZNF749	0.123880950746094	6.12374376646616	2.31171011839846	0.0220665032557885	0.04182726893126	-4.1623733441702
HFM1	0.0749515878007818	3.2576211480419	2.31170523583558	0.0220667794913041	0.04182726893126	-4.16238418945782
NTRK3	-0.0616477631538492	5.60208136250921	-2.31150963788486	0.0220778481238289	0.0418435969777692	-4.16281863958445
PDGFA	-0.164208360899007	7.03637643239772	-2.31115661742536	0.0220978374290541	0.0418768266441211	-4.16360265993098
SAA1	-0.10645602496276	3.31970645713111	-2.31080980902987	0.0221174904554576	0.0419094117244239	-4.16437277496819
ZBTB8OS	0.114976365419841	7.45227773539784	2.31032186117458	0.0221451675913778	0.0419571923869536	-4.16545611825293
PCYT2.1	-0.0580192338936145	7.54338885970836	-2.31027242704751	0.0221479732648814	0.0419578451183129	-4.16556586011988
BPY2	-0.0640611745930695	4.6458124758071	-2.30961241989726	0.0221854624066421	0.0420241959009371	-4.1670308404131
HELZ	0.0543966786729317	10.3637312853465	2.30688776452713	0.0223408161388509	0.0423137688629185	-4.17307446091966
TRIB2	0.158474997048689	9.09051252304084	2.30669192047084	0.0223520194171666	0.0423302851615037	-4.17350861019661
ZP1	-0.0559065258713325	6.03067207783966	-2.30639694051907	0.0223689030798534	0.0423561801205743	-4.17416245998747
RPH3A	-0.151421825107522	6.8838277536999	-2.30636622106289	0.0223706620017393	0.0423561801205743	-4.17423054795092
APOC2	-0.0570464637344594	6.74433049607549	-2.30618753622521	0.0223808954705776	0.0423708501923828	-4.17462657613125
OR8B2	-0.0708867977425802	3.6817751856055	-2.30612169383904	0.0223846673690322	0.0423732855104664	-4.17477249868593
KIF3C	-0.0914118453887625	7.25262305644546	-2.30600701129788	0.0223912384948483	0.0423810185256105	-4.17502665346339
LIX1L	0.0764113495691028	9.46007416835036	2.3059626033243	0.0223937834551803	0.0423811301447506	-4.17512506543216
MYOZ3	-0.0675257951463228	6.29942872303136	-2.30590826369174	0.0223968979306612	0.0423823194496518	-4.17524548441869
UBTD2	-0.0814916927102889	7.53047033351087	-2.30572676402751	0.0224073033373046	0.0423973038062562	-4.17564767632991
EVA1C	0.0890095927630368	7.87476363855806	2.30531788537522	0.022430759964163	0.0424369765696427	-4.17655361741872
TACC2	-0.0546550825957084	5.85193987231839	-2.3048351779314	0.0224584797464969	0.0424847051396226	-4.17762294555818
JAM2	-0.0672630308311835	5.49144514261328	-2.30454062749358	0.0224754092557209	0.0425090606654004	-4.17827535194688
FAM229B	0.0689174360540701	4.88558123659941	2.3045244103613	0.0224763416728014	0.0425090606654004	-4.17831126937353
SP5	-0.0753362217572526	7.37556293886097	-2.30436835885052	0.022485315714898	0.0425213158411071	-4.17865687750663
RIMS2	-0.0658737195081942	5.0755183429572	-2.30421444319008	0.0224941700101992	0.0425333418737662	-4.17899773392448
RACK1	-0.0735343956533807	12.9433290830106	-2.30350926793492	0.0225347757037387	0.0426053960516067	-4.18055911900073
MAP3K14	-0.0763793922141254	7.953332291175	-2.30257496725757	0.0225886740307699	0.0427025631932318	-4.18262714075918
FAM19A5	-0.0657067373651863	7.2536175946637	-2.30164498461371	0.0226424355321592	0.0427994501554773	-4.18468482568773
TRIM46	-0.0632775364783802	6.84562801526312	-2.30118789879658	0.0226689003881459	0.042844724369968	-4.18569589145884
CHRM3	0.0702817722791664	4.77927988561274	2.30098513291009	0.0226806490349712	0.0428621776685721	-4.18614434589464
HTRA4	0.0519134223675817	6.67117651202776	2.30086025869234	0.0226878871453028	0.0428711039739661	-4.18642051004305
TRMT10C	0.0900162890861047	7.16320449574607	2.29978176123156	0.0227504846784406	0.0429846240494354	-4.18880506545228
FUK	-0.059111861631731	7.68879719972789	-2.29913769026205	0.0227879396742243	0.0430506200760391	-4.19022860620913
CCDC8	-0.0631110442990721	6.41473273627829	-2.29891305434414	0.0228010157580202	0.0430659111410955	-4.19072501406388
RPS7	0.122440614332248	8.2143713318659	2.29891184812193	0.0228010859901178	0.0430659111410955	-4.19072767949101
TRAIP	0.0622518152314644	6.27927715294853	2.29870062686117	0.0228133872402826	0.0430788231897383	-4.19119440158146
ANAPC4	0.0917793300856555	9.36554316877938	2.29866007556314	0.0228157495606914	0.0430788231897383	-4.19128400059778
STK35	-0.0573878195975794	8.1792882678419	-2.29865090782528	0.0228162836580167	0.0430788231897383	-4.1913042567184
FBXL16	-0.079880418364036	7.36374228706883	-2.29858503287581	0.0228201217466531	0.0430788231897383	-4.19144980522462
TLDC2	-0.064360691344449	6.66336612074196	-2.29857756656094	0.0228205567941416	0.0430788231897383	-4.19146630155243
MTIF2	0.0793222397586923	7.79644011650183	2.29845913992554	0.0228274582540171	0.0430849311945759	-4.19172795065135
HAUS1	0.0991731405687215	7.94279093929231	2.2984353135019	0.0228288469897116	0.0430849311945759	-4.19178059068299
RBBP8NL	-0.0631398464287125	6.90288928036369	-2.29828511701981	0.0228376029767183	0.0430966853605373	-4.1921124099998
PBXIP1	0.0782385068999965	8.18938179169366	2.29789259739021	0.0228604995546366	0.0431351185841113	-4.19297948231657
RS1	-0.0613189982105071	5.34262501958935	-2.29778113542081	0.0228670050576657	0.0431384891013561	-4.19322567554669
MASTL	0.126428630378605	8.10832937884746	2.29777528319912	0.0228673466687561	0.0431384891013561	-4.19323860141698
STARD13	-0.0736866483734548	5.19530035379315	-2.29745262020956	0.0228861883662305	0.043169256391624	-4.19395122327072
PPL	-0.0505061603797081	6.16122604742958	-2.29737780676898	0.0228905589924853	0.0431727237198683	-4.19411644017145
CDC42	0.0847343640607789	8.55071042719302	2.29727450037332	0.0228965953897639	0.0431793316598114	-4.19434457222202
FBXO30	-0.0757560891917404	9.02765009393929	-2.29711790556251	0.0229057481961093	0.0431918145390191	-4.19469036305911
ANKFY1	-0.057672757497663	9.20204893996052	-2.29669709876573	0.0229303598179261	0.0432334410723296	-4.19561947448657
MPPE1	-0.0863395845654686	8.1022262985642	-2.29640428268216	0.0229474993564014	0.0432609719150649	-4.19626589758857
C6orf52	-0.0700574928015305	5.13139207145114	-2.29513844479234	0.0230217225264456	0.043396099693813	-4.19905948420694
SV2A	0.0838062779367199	6.29817588545518	2.2947670436181	0.0230435397551731	0.0434302091123648	-4.19987885867088
AARS	-0.0891414399098096	8.55676748825551	-2.29474368195995	0.0230449126953573	0.0434302091123648	-4.1999303943343
ADAR	0.062817555918727	10.1680133780628	2.29462869856031	0.0230516711944208	0.0434381441939302	-4.20018403980036
SLC25A35	-0.100068078978629	6.91408766604364	-2.29440912085708	0.0230645823691906	0.0434546118983705	-4.20066838006672
ERLIN1	-0.112464350193921	8.68594177523405	-2.29439338030609	0.0230655081574586	0.0434546118983705	-4.20070309860508
DUSP5	0.110662180947626	8.19059644534548	2.29388779362662	0.0230952618190077	0.0435058589492202	-4.20181813992785
ORMDL3	0.105212109898721	7.81114228704131	2.29316085064154	0.0231381012097235	0.0435817422852024	-4.20342096646822
GDPGP1	0.0677533337060874	6.59740768808145	2.29242307546642	0.0231816501483386	0.0436518441312723	-4.20504719074872
DNAJC14	-0.0606152389734831	8.11358321408931	-2.29241970895311	0.0231818490293466	0.0436518441312723	-4.20505461018752
LOC731157	0.0920562034801016	6.56147479245928	2.29240021398111	0.0231830007487412	0.0436518441312723	-4.20509757484077
KRT32	-0.0569701670645655	6.06615286445931	-2.29182292278812	0.0232171285605038	0.0437112763886769	-4.20636970259954
ALPK3	-0.055708287913526	6.2652307047195	-2.29118337100262	0.0232549884420847	0.0437777211749846	-4.20777867871282
GAMT	-0.0759533908045213	7.75413399449335	-2.29099586428781	0.0232660986265784	0.0437926950228031	-4.20819169901131
KLK6	-0.0527351891209191	6.0654542344835	-2.29096242923133	0.0232680802156587	0.0437926950228031	-4.20826534295491
CYP11B1	-0.0535611527889914	6.31047628331241	-2.29086020162128	0.0232741398372458	0.0437992643719358	-4.20849050290861
CHCHD1	-0.104931876966906	7.48867838598548	-2.29064658610417	0.0232868065283544	0.0438182646462898	-4.20896096834681
CXorf56	0.0850309493047359	6.81178614954139	2.29026400965961	0.0233095071397905	0.0438561392472297	-4.20980344963883
GABRB3	-0.0652172558931188	5.92012340671481	-2.29002952826882	0.0233234299440011	0.0438774921303609	-4.21031974196826
PODXL	-0.0568700123814336	6.61522786545517	-2.28915182668169	0.0233756099489095	0.0439708041938661	-4.21225186810941
FER1L4	-0.0529200859035868	6.06677317912995	-2.28894396966101	0.0233879821708989	0.0439892233064304	-4.21270933211631
ANKRD50	-0.125497123768798	8.06421021090873	-2.28887463562479	0.0233921103994599	0.0439921343728618	-4.21286191791142
COMP	-0.0596770944400324	5.87431128792795	-2.28868724527681	0.0234032710317612	0.0440082687568348	-4.21327429264285
G6PC2	-0.0646249647515331	4.6313450338369	-2.28857635811695	0.0234098774685727	0.0440158366697063	-4.21351829813572
LARP1B	0.0883054590222709	6.42228105643301	2.28764428355987	0.0234654732372756	0.0441155037217771	-4.2155688765037
TMEM231	-0.0692459129217688	5.73733841274099	-2.28757375118235	0.0234696850097601	0.044118556626573	-4.21572401700121
PCDH11X	-0.0546950180821275	4.76227343016394	-2.28751948033713	0.0234729261914324	0.0441197845326945	-4.21584338616562
CYP26A1	-0.0656724795619485	5.37348529503137	-2.28725101452606	0.0234889653651259	0.0441437151702269	-4.21643383990888
ING5	0.057147872030467	7.08072924045833	2.28721970237409	0.0234908366978119	0.0441437151702269	-4.21650270247036
MUC12	-0.0695223355637964	6.22354693090077	-2.28715360362245	0.0234947874381653	0.0441462731451385	-4.21664806579875
VASN	-0.0595323076131109	6.72318563864754	-2.28690290962995	0.0235097767768502	0.0441695695935357	-4.21719935232271
NRBP2	-0.0806735070653	7.70130172959665	-2.28681587601675	0.0235149825949159	0.0441744819039257	-4.21739072963408
ANKMY1	-0.0580707836778442	7.35126713089266	-2.2864018896064	0.023539758555362	0.0442161529144789	-4.21830094673214
GKN2	-0.0723773631971247	3.68092718791801	-2.28634682089275	0.0235430559905899	0.0442174747744384	-4.21842201271757
TXLNG	0.0881813395006326	8.22627486063759	2.28623331890068	0.0235498536027058	0.0442253694887562	-4.21867153291636
CNTF	0.0458838044577075	7.69399551715975	2.28607316371726	0.0235594481896486	0.0442385144550202	-4.21902359470734
GMPPB	-0.0653882389005238	7.64954446663839	-2.28575313715528	0.0235786306184397	0.0442696580157665	-4.21972702525944
SFRP1	-0.0536057368546441	6.0614292317106	-2.28561436881172	0.0235869526599869	0.0442804062270076	-4.22003201470371
VAMP3	-0.064267550938558	9.89708421347187	-2.28538319621692	0.0236008219664856	0.044301564950963	-4.22054005464003
LYSMD1	0.0662757719498401	5.74753307892605	2.28519643163633	0.0236120322095829	0.0443177281855081	-4.22095046550634
FIZ1	-0.0651312206892189	7.20872715610374	-2.28510217225797	0.0236176917475545	0.0443234708181757	-4.22115758639891
ZNF317	0.05469233962868	7.69144011246196	2.28491280413347	0.0236290654125695	0.0443398693445353	-4.22157367037029
RNF208	-0.0727625484113821	6.7540803766679	-2.28487009150729	0.0236316314444186	0.0443398693445353	-4.22166751506744
TTC9B	-0.0565662081736429	6.1544791433448	-2.28472066526859	0.0236406103939901	0.0443518351487557	-4.22199580928524
MYBPC2	-0.0581632136942591	5.60146594350564	-2.28458650773737	0.0236486743997691	0.0443620819946372	-4.22229054054234
SMO	-0.0508159345510464	6.63712260805252	-2.28400445537615	0.0236836885897849	0.0444228763426837	-4.22356906625165
FERD3L	-0.068049059112	6.62764721361813	-2.2837476989555	0.0236991485637064	0.0444469840169491	-4.22413295583408
LEMD2	-0.0533828671634318	8.66610063133985	-2.28354852041057	0.023711147709857	0.0444645964313763	-4.22457035175697
NFX1	0.0603979370163152	8.96086304946212	2.28345469206696	0.0237168020695152	0.0444703081479426	-4.22477638634868
OR10C1	-0.0600827923997178	4.87193970292812	-2.28280351217805	0.0237560765431022	0.0445390512379639	-4.22620607260328
SCGN	0.0857004918049373	4.67709555000924	2.28235965389843	0.0237828795006275	0.0445739945078852	-4.22718035885285
CRHR1	-0.0575607251074759	6.22110491989638	-2.28234767571485	0.0237836031855491	0.0445739945078852	-4.22720664897549
PRG4	-0.111037824276393	5.47841426474464	-2.28233864711504	0.0237841486784573	0.0445739945078852	-4.22722646516648
KCNB2	-0.0629245271043981	5.59419099169799	-2.28232169501245	0.0237851729257527	0.0445739945078852	-4.22726367185628
ARMC5	-0.0564498017282773	6.69938181364984	-2.28119066477446	0.0238535971640657	0.0446973097881943	-4.2297454868615
OR10A4	0.0639889871286465	5.94145953681792	2.28099679564508	0.0238653430021999	0.0447144046050669	-4.23017077746052
BPIFB1	-0.0548874078932728	5.73992581293797	-2.28095214662286	0.0238680488442664	0.0447145600765993	-4.23026871920062
NUMA1	-0.0889100671732077	8.93350483473217	-2.28079884098533	0.0238773415925932	0.0447270541116942	-4.23060499556518
UNC13C	-0.0621185512755007	4.4075660822178	-2.28048555171222	0.023896341732533	0.0447577272968824	-4.23129213068942
NHLRC4	-0.0791966998072784	7.30532548148904	-2.28033136559332	0.0239056975592279	0.044770331977339	-4.23163027355055
GAS8	-0.0775820557618214	6.78935990497746	-2.28012550792715	0.0239181937513851	0.0447888144852386	-4.23208170300102
ERCC6	0.0603262256108996	7.99782462714507	2.27999053112779	0.0239263903609533	0.0447992424902287	-4.23237767564794
ERBB4	-0.0686657003362399	5.68409272377712	-2.27994222674845	0.0239293242931182	0.0447998155665581	-4.23248359190197
IL22RA2	-0.0698031020577785	4.33880972259071	-2.27984312649586	0.0239353444727508	0.0448061658692715	-4.23270088089236
RGS18	0.225064622646292	9.54315902103695	2.27941687216973	0.0239612538502522	0.044849742604205	-4.23363539294014
DHRS7C	-0.0532745170490951	5.80416118272595	-2.27810034002921	0.0240414328136569	0.0449948783189398	-4.23652070034218
P2RY1	-0.103509776113774	6.63548758958974	-2.27796952819683	0.0240494122793404	0.045004871628781	-4.23680730185631
RAB39A	-0.118215368050181	7.23313246539495	-2.27693196751198	0.0241127851857697	0.045118511891889	-4.23907999419507
RANBP3L	-0.0730227780097641	4.26045191856853	-2.27499778267033	0.0242313130124237	0.0453353187264925	-4.24331408011859
UBN2	0.0640681897729749	8.61891471066946	2.27478693435531	0.0242442646691012	0.0453545730361941	-4.24377544029501
USP3	0.0479133324003946	11.3308359175388	2.27421955841842	0.0242791466246866	0.0454123900779506	-4.24501672469989
FAT2	-0.0664082354473905	5.60920590153244	-2.27419758644886	0.0242804983317996	0.0454123900779506	-4.24506478834131
PRKAG2	0.0697473681856859	8.52303506033074	2.27407157988261	0.0242882514788742	0.0454219077678638	-4.24534041906433
DLK1	-0.0732279093470041	6.58509321146719	-2.27390454603615	0.0242985323611447	0.0454361500156625	-4.24570577209949
RIC8A	-0.0664381765834641	8.92683566394859	-2.27353168932405	0.0243214953140873	0.0454741009118842	-4.24652123068478
SNW1	0.0600706239453963	8.96862215986409	2.27339905191393	0.0243296685695108	0.0454843940972717	-4.24681128595076
DPEP3	-0.0762624835556194	7.23974477431372	-2.2731403415396	0.0243456174869739	0.0455092200567906	-4.2473769955535
MSANTD3	0.113689919674533	7.67293599487367	2.27295904222239	0.0243567996354828	0.0455251310366968	-4.24777339816076
ANGPTL6	-0.0530510468467957	7.03599407915599	-2.27286905359639	0.024362351607069	0.0455305163557676	-4.24797014314854
TP73	-0.05426496402269	6.85796865865577	-2.27270927404582	0.0243722121534106	0.0455439518569927	-4.24831945626918
PSMD2	-0.0865422274187448	8.26203801791841	-2.27244613274455	0.0243884591191704	0.0455693173020185	-4.24889469069445
FAAP20	-0.0565825055734699	6.45528491214688	-2.27212780706298	0.0244081259613637	0.045601066453625	-4.24959047636285
SGCZ	-0.0642230810156788	4.57873344943931	-2.27128550230568	0.024460232287844	0.0456934078504454	-4.25143111756594
PHYH	-0.0891372880030845	6.63557376246177	-2.27116541229253	0.0244676691683905	0.0457022925367284	-4.25169349144108
SLC13A5	-0.0474291836550105	6.74199513105812	-2.27043309925557	0.0245130623383554	0.0457820647178224	-4.2532931750942
BOD1	0.0667947898374592	8.49985091479939	2.27020267800744	0.0245273604599799	0.0458037508075077	-4.25379641330281
CLDND1	0.102559158424	10.3742201505735	2.26983774911501	0.0245500199866525	0.0458410449871251	-4.25459331725331
C20orf197	0.103635842009454	7.31343521250669	2.26923634625324	0.0245874028378339	0.0459058201269731	-4.25590635317183
FPR3	-0.188156731283009	6.75638732514712	-2.26917153036817	0.0245914347255699	0.0459062600560099	-4.25604784548461
FCHSD1	-0.0693777559151272	7.79754042590265	-2.26914598409553	0.0245930239964534	0.0459062600560099	-4.25610361165618
SOX14	-0.0578237375299988	5.93638280067621	-2.26905044196149	0.0245989686081342	0.0459123294100582	-4.25631216990346
RAPH1	-0.0917571992048352	6.76745942561644	-2.26882003735378	0.0246133095041552	0.0459340668228613	-4.25681508464328
INIP	0.0780575530686782	8.51887245217644	2.26867594524713	0.0246222818332477	0.0459457815995191	-4.25712957679554
TRPA1	0.0734841457006441	3.97584896887048	2.26807545768727	0.0246597038026661	0.0460105757281221	-4.25843998576626
SLC25A18	-0.0593931986362408	5.81309138092836	-2.26769589142316	0.0246833837546701	0.0460497183464234	-4.25926812342031
HSD17B12	0.0952013993374319	8.09372903998955	2.26700610179625	0.0247264684742864	0.046125050284455	-4.26077277391895
ACOT11	-0.0784984845346184	6.56868240538261	-2.26678445168171	0.0247403268399055	0.0461411982779512	-4.26125617223372
HMG20A	0.0670744688589711	8.62312662305524	2.26678107370248	0.0247405380958911	0.0461411982779512	-4.26126353895009
ALDOB	-0.0598859269425205	5.56152327316954	-2.2666511963347	0.0247486617135957	0.0461513000320915	-4.26154676845216
VWA7	-0.0538185240139306	6.69177456326555	-2.2665705820202	0.0247537051805156	0.0461556563400885	-4.26172256011732
AKAP12	0.0667307972383808	5.71200353792124	2.26650662605376	0.0247577070917577	0.0461559789622122	-4.26186202157544
JAM3	0.24309526689376	7.89325356793941	2.26648128307962	0.0247592930319938	0.0461559789622122	-4.26191728307926
FSCB	-0.0610853099581963	4.22919442410845	-2.26528851720195	0.0248340357675417	0.0462902516690411	-4.26451750818306
TJP2	-0.123859053353817	8.08400803863932	-2.2648833815053	0.0248594677751791	0.0463302193846607	-4.26540041063246
IQCK	0.0673886269627904	5.79007746011815	2.26486036777053	0.024860913123585	0.0463302193846607	-4.26545055946726
TEX11	0.0606322414750808	4.12748493394666	2.26468762500489	0.0248717643589788	0.0463453753188186	-4.2658269650205
GRIK4	0.176460039258153	6.33782674800599	2.264529627288	0.0248816929750336	0.0463588089440844	-4.26617121763294
FZD9	-0.0744643402717076	7.40751089538761	-2.26437635439323	0.0248913279925517	0.0463716926693281	-4.26650515407849
CCDC129	-0.0627359879844134	4.72903499503033	-2.26404146338399	0.0249123912085901	0.0464058615957216	-4.26723470913926
COX6A2	-0.0634553340511959	7.11451010509097	-2.26391811784381	0.0249201530418229	0.0464152484493605	-4.26750339007256
MAGEA2.1	-0.0459307921118635	6.16393560590668	-2.26333948978979	0.0249565929132828	0.0464780419473066	-4.26876361996146
CCDC69	-0.079800019560011	9.41406540853483	-2.26230787279375	0.0250216759085345	0.0465941595727686	-4.27100969352151
SMARCE1	0.0661048988085433	9.23889896426607	2.26204572087451	0.0250382382528964	0.0466199088832872	-4.27158030715524
NCOA6	-0.0603947451384208	8.64398227355777	-2.2608888722444	0.0251114405981548	0.0467511018147148	-4.27409762436252
WDR17	0.127686366609576	5.70003116214608	2.26043369467468	0.0251402942662954	0.046799709177965	-4.27508776558613
MOGS	-0.075741298124969	8.89626635267802	-2.26016571323987	0.0251572951316028	0.0468262438479708	-4.27567061434776
MET	-0.0730470260897347	4.68317832405161	-2.25990521138406	0.025173831116677	0.0468519075193351	-4.27623713323674
FOXJ3	0.06727748736688	10.4159723923454	2.2595639659167	0.0251955068653688	0.0468871303395707	-4.27697915434845
ELANE	-0.14265108742692	7.60796105193478	-2.25950089545091	0.0251995148561001	0.0468894705595716	-4.27711628640377
ZNF133	-0.0459582208637617	7.21056318821613	-2.25910123032268	0.0252249256558548	0.0469316307520476	-4.27798518183232
SOX18	-0.0740996832178302	7.56797713651123	-2.25904897673551	0.02522824960504	0.0469326930670802	-4.27809877354416
NDUFA9	-0.0681102290260753	9.07169214164384	-2.25894872207824	0.0252346280642027	0.0469394369054586	-4.27831670571665
CSNK1E	0.0684069049480822	8.40723652884693	2.25878766116889	0.0252448781233638	0.0469533801273299	-4.27866679868577
IFNA5	0.0714962447178191	4.74865731321022	2.25868763107024	0.0252512459584626	0.0469601004799684	-4.27888421914491
NKX6_3	-0.0804545096351825	7.87980996003562	-2.2580182675478	0.0252938932217449	0.0470342813748153	-4.28033888217831
SYT15	-0.0883242982549763	7.50424837890949	-2.25775348162097	0.0253107809293577	0.0470605511270248	-4.28091420425807
CELSR2	-0.0553369061735758	7.13426033826429	-2.25752308481441	0.0253254833557469	0.0470827524807823	-4.28141475481246
CDC42EP5	-0.0714350060359799	7.32050127416159	-2.25643497484875	0.0253950203179891	0.0472068810796072	-4.28377809021167
ABCG2	0.0925224993440477	4.98841527464731	2.25622288231428	0.0254085937476216	0.0472269631715496	-4.28423862309843
CBWD1.1	0.100251859783464	9.04116406790147	2.25611689833182	0.0254153788503862	0.0472344247946564	-4.28446873908895
HARS2	0.0501874339236181	8.19131817690752	2.25434529533834	0.0255290315531072	0.047440476337189	-4.28831380233597
GOLPH3L	0.0760329164380362	8.28691547844388	2.25421315342531	0.0255375265419824	0.0474510901893968	-4.28860048785228
TBC1D25	-0.0726557618381065	8.2654284475784	-2.25287784182285	0.0256235081316993	0.0476056633205329	-4.29149659887477
FUT5	-0.0840518334576821	6.37210635040546	-2.25260094163106	0.0256413695251159	0.0476336567139779	-4.29209695663634
SCN4A	-0.0552402576951998	6.21461192455419	-2.25099505471942	0.0257451714388723	0.0478212772597401	-4.29557737610219
ANGEL1	0.078067457440028	8.56307969785404	2.25041962256262	0.0257824556092565	0.0478853146559107	-4.29682393678549
AFF3	0.131902961829577	7.49796555230163	2.25016270255078	0.0257991175288584	0.047911040918516	-4.29738040697383
CD300A	-0.0932037253947957	9.80953997469813	-2.24967653041224	0.0258306727579362	0.0479644166405942	-4.29843325763246
VILL	-0.0595635084904789	7.74940536002008	-2.24945832208648	0.0258448466209471	0.0479855091694517	-4.29890573852829
MRPL12	-0.0714630347122043	8.41217806963547	-2.24929672553534	0.0258553476042288	0.0479997784990627	-4.29925561169322
EIF3J_AS1	0.0641804765002556	7.68938981232307	2.24862042818572	0.0258993356612038	0.0480762058310325	-4.30071960924731
PHLDB1	-0.0705539868209835	5.89085785866014	-2.24812783069995	0.0259314165232226	0.0481305159377136	-4.30178568723094
KANK2	-0.0621901706601289	6.43165448966372	-2.24742289027233	0.0259773867383771	0.0482078505183763	-4.30331093603147
CSGALNACT1	0.143963744086347	7.80106686700524	2.24740218796483	0.0259787378409387	0.0482078505183763	-4.30335572192707
ASB2	-0.0799022258775732	6.27709208719392	-2.24730162150128	0.0259853020207983	0.0482147832880462	-4.30357327473585
GABRA5	-0.0584067611625985	5.502690177322	-2.24684638001989	0.02601503467732	0.0482646981367887	-4.30455797251996
GBF1	-0.057586769592989	9.30441726349382	-2.24618606044518	0.02605821411828	0.0483395467125612	-4.30598592632623
KCNJ4	-0.0515663768253587	6.4308678050275	-2.24563235883389	0.0260944698173686	0.0484015364428789	-4.30718301319968
CIAO1	-0.0526035457056153	9.42348871816277	-2.24549272581381	0.0261036197616184	0.0484132408285543	-4.30748485203463
FAM107A	-0.0657427536852522	6.85217397653625	-2.24537544367413	0.0261113072488423	0.0484222306078824	-4.30773836230354
ALDH1B1	-0.067727091382987	6.7909399776534	-2.245019916617	0.0261346230360238	0.0484601972501778	-4.30850677305468
MTOR	-0.0500155884661186	9.26765165491977	-2.24483011431367	0.0261470778789076	0.0484780188884846	-4.30891695143515
PACRG	0.0706217718260769	5.53213793895838	2.24458392857258	0.0261632403218571	0.0485027099833645	-4.30944893058767
RAB8B	0.0673387067709861	10.1403671244111	2.24452854721024	0.0261668773874951	0.0485041780691547	-4.30956859581783
CXorf58	0.0729616508015356	4.16221844313495	2.24445597885906	0.026171643843607	0.0485077391004363	-4.30972539362585
DENND5B	0.146825183617099	6.35139705458959	2.24434086932658	0.0261792060559751	0.0485164805785697	-4.30997410003948
MYO10	-0.0776489827266582	6.05873021465433	-2.2442449610202	0.0261855082842569	0.0485180783876263	-4.31018131101759
KIAA1841	0.0926898225493993	6.8195861185836	2.24424112832091	0.0261857601621627	0.0485180783876263	-4.310189591435
PCNT	0.0588527738251106	7.98558884245821	2.24389536890518	0.0262084915291859	0.048554918886064	-4.310936538389
CA3	-0.0593447427473306	6.31128881555882	-2.24379494890892	0.0262150966966802	0.0485618785705753	-4.31115345631021
RGS5	0.0780284504310478	4.63536513480153	2.24346486432548	0.0262368183818668	0.0485968361336446	-4.31186641009842
C7orf33	-0.0567496262663516	5.07364778360122	-2.24335743760571	0.0262438911354403	0.0486046557389447	-4.31209842117598
GPBP1L1	-0.0670340928029596	10.0604117734243	-2.24276160768938	0.0262831495495562	0.0486693446536779	-4.31338505461377
PCYT2	-0.0564480616192196	7.66970905048878	-2.24272655798707	0.0262854605207315	0.0486693446536779	-4.31346073085449
SIAE	-0.109197326484183	7.47414112172695	-2.242697384498	0.026287384184131	0.0486693446536779	-4.31352371884508
C1orf131	0.0977248555751977	6.34639809145322	2.24261470691104	0.0262928365080065	0.0486741531967093	-4.31370222245846
CCDC43	-0.0801210401174224	7.45774224826071	-2.24186891628712	0.0263420636243612	0.0487599892147785	-4.31531212971452
ICAM2	-0.096040049412295	10.3172153755017	-2.24144678032739	0.0263699630034779	0.0488063325679395	-4.31622315438153
HSPH1	0.0968131729293944	8.7351374431055	2.24069369157441	0.0264197993785994	0.0488932631140212	-4.31784801869922
SEPT2	0.0670446935252116	10.0876129116276	2.24029961393076	0.0264459105686044	0.0489351016826178	-4.31869807641082
RP1L1	-0.053129447325122	6.06705601459275	-2.24026586193068	0.0264481479882473	0.0489351016826178	-4.31877087571221
NFATC4	-0.0601473531619039	6.37559194739874	-2.23968074592837	0.0264869615641847	0.0489992695405648	-4.32003274210476
OGDHL	-0.0616739533348438	6.09329929518657	-2.23962515449201	0.0264906517955984	0.0489992695405648	-4.3201526150008
NDRG2	-0.0562314395819143	7.01000826173628	-2.23961310631801	0.0264914516280728	0.0489992695405648	-4.32017859434466
CAPN13	-0.0584911361072846	5.60370091965763	-2.23937771540358	0.0265070825614531	0.0490228621726679	-4.32068613884563
EXOC3L2	-0.0723245007541147	7.28687142125605	-2.23909286828811	0.0265260083453781	0.0490525426046215	-4.32130025272244
IL15RA	-0.0726607300651398	8.34461612083858	-2.23887827856396	0.0265402738753171	0.0490735996774844	-4.32176284731127
